ticket_id,customer_id,product_purchased,ticket_status,ticket_priority,plan_type,customer_satisfaction_rating,sessions_baseline,sessions_recent,sessions_change,decline20
6617,CUST02676,Confluence,Pending Customer Response,Medium,Premium,,19.5,17.5,-0.10256410256410253,False
6618,CUST05330,Loom,Pending Customer Response,High,Standard,,9.0,4.5,-0.5,True
6619,CUST07705,Bitbucket,Open,High,Standard,,21.5,22.0,0.023255813953488413,False
6620,CUST03421,Bitbucket,Closed,Medium,Enterprise,3.0,24.0,24.0,0.0,False
6621,CUST08109,Loom,Closed,Low,Premium,3.0,17.0,20.0,0.17647058823529416,False
6622,CUST05178,Confluence,Closed,Medium,Free,2.0,6.5,10.5,0.6153846153846154,False
6623,CUST01865,Loom,Open,Low,Premium,,6.0,8.5,0.41666666666666674,False
6624,CUST03998,Trello,Closed,High,Premium,5.0,17.5,18.0,0.02857142857142847,False
6625,CUST04592,Jira,Pending Customer Response,Medium,Standard,,21.5,20.5,-0.046511627906976716,False
6626,CUST05959,Confluence,Closed,Medium,Free,2.0,7.0,3.5,-0.5,True
6627,CUST03828,Bitbucket,Pending Customer Response,Critical,Enterprise,,21.0,21.5,0.023809523809523725,False
6628,CUST04988,Bitbucket,Pending Customer Response,Medium,Enterprise,,28.5,23.5,-0.17543859649122806,False
6629,CUST06618,Confluence,Open,Medium,Premium,,23.0,26.5,0.15217391304347827,False
6630,CUST07775,Confluence,Closed,High,Enterprise,5.0,20.5,22.0,0.07317073170731714,False
6631,CUST07374,Loom,Closed,Low,Standard,3.0,9.5,7.5,-0.21052631578947367,True
6632,CUST07878,Trello,Open,Critical,Standard,,17.5,11.5,-0.34285714285714286,True
6633,CUST02422,Jira,Pending Customer Response,High,Standard,,15.0,15.5,0.03333333333333344,False
6634,CUST02675,Bitbucket,Closed,Critical,Enterprise,4.0,19.0,16.5,-0.13157894736842102,False
6635,CUST02795,Loom,Open,Low,Free,,3.0,1.5,-0.5,True
6636,CUST05215,Bitbucket,Open,Critical,Standard,,14.5,10.0,-0.31034482758620685,True
6637,CUST03164,Confluence,Open,Medium,Premium,,6.0,7.5,0.25,False
6638,CUST00323,Jira,Closed,High,Standard,1.0,19.0,17.5,-0.07894736842105265,False
6639,CUST03179,Jira,Pending Customer Response,Critical,Standard,,8.0,11.5,0.4375,False
6640,CUST03862,Jira,Closed,High,Premium,2.0,29.0,29.0,0.0,False
6641,CUST06430,Jira,Open,Medium,Standard,,29.5,29.0,-0.016949152542372836,False
6642,CUST07996,Confluence,Open,Medium,Standard,,10.0,12.5,0.25,False
6643,CUST06624,Loom,Pending Customer Response,High,Standard,,3.5,9.0,1.5714285714285716,False
6644,CUST05426,Trello,Open,Medium,Premium,,24.0,21.0,-0.125,False
6645,CUST05740,Jira,Open,Low,Free,,10.5,12.5,0.19047619047619047,False
6646,CUST04962,Loom,Closed,Low,Premium,2.0,19.5,18.0,-0.07692307692307687,False
6647,CUST06024,Jira,Open,High,Enterprise,,22.5,22.5,0.0,False
6648,CUST00285,Bitbucket,Pending Customer Response,Critical,Standard,,8.5,5.0,-0.4117647058823529,True
6649,CUST00914,Trello,Closed,Low,Standard,2.0,16.0,11.5,-0.28125,True
6650,CUST01235,Trello,Closed,Critical,Standard,3.0,20.0,24.0,0.19999999999999996,False
6651,CUST05489,Loom,Closed,High,Enterprise,4.0,35.5,29.0,-0.18309859154929575,False
6652,CUST06494,Confluence,Closed,Critical,Standard,3.0,22.0,21.5,-0.022727272727272707,False
6653,CUST05722,Jira,Closed,Critical,Standard,1.0,7.5,12.0,0.6000000000000001,False
6654,CUST01358,Jira,Closed,Low,Premium,5.0,19.5,18.5,-0.05128205128205132,False
6655,CUST03775,Trello,Open,Medium,Standard,,20.5,18.5,-0.09756097560975607,False
6656,CUST06879,Bitbucket,Open,Critical,Free,,8.5,4.0,-0.5294117647058824,True
6657,CUST05257,Trello,Closed,Low,Premium,4.0,18.0,17.5,-0.02777777777777779,False
6658,CUST01463,Jira,Pending Customer Response,Critical,Standard,,8.0,6.5,-0.1875,False
6659,CUST07072,Loom,Closed,Low,Standard,3.0,20.0,15.0,-0.25,True
6660,CUST05301,Loom,Closed,Medium,Standard,3.0,10.0,12.5,0.25,False
6661,CUST04895,Bitbucket,Open,Critical,Standard,,21.5,23.5,0.09302325581395343,False
6662,CUST06977,Bitbucket,Open,Medium,Premium,,18.0,20.5,0.13888888888888884,False
6663,CUST02699,Bitbucket,Pending Customer Response,High,Premium,,61.5,59.0,-0.04065040650406504,False
6664,CUST02592,Loom,Pending Customer Response,Low,Standard,,8.5,6.5,-0.23529411764705888,True
6665,CUST03703,Confluence,Open,Medium,Premium,,14.5,9.0,-0.3793103448275862,True
6666,CUST00205,Loom,Closed,High,Standard,4.0,10.5,14.5,0.38095238095238093,False
6667,CUST04594,Jira,Open,Low,Free,,9.0,11.0,0.22222222222222232,False
6668,CUST05116,Jira,Open,Critical,Free,,8.5,10.0,0.17647058823529416,False
6669,CUST02216,Jira,Open,Low,Premium,,27.5,21.0,-0.23636363636363633,True
6670,CUST02153,Jira,Closed,Low,Free,4.0,5.0,6.0,0.19999999999999996,False
6671,CUST03241,Loom,Pending Customer Response,Medium,Enterprise,,60.5,55.5,-0.0826446280991735,False
6672,CUST04123,Jira,Pending Customer Response,Low,Free,,8.0,9.0,0.125,False
6673,CUST07486,Confluence,Open,Critical,Standard,,25.0,27.0,0.08000000000000007,False
6674,CUST01573,Jira,Pending Customer Response,Low,Standard,,18.5,20.5,0.10810810810810811,False
6675,CUST05480,Bitbucket,Open,Critical,Premium,,16.0,18.0,0.125,False
6676,CUST05726,Confluence,Open,Low,Free,,16.0,13.0,-0.1875,False
6677,CUST07170,Loom,Pending Customer Response,Medium,Standard,,25.5,28.5,0.11764705882352944,False
6678,CUST00614,Confluence,Closed,Critical,Standard,5.0,12.0,6.0,-0.5,True
6679,CUST04247,Confluence,Pending Customer Response,Critical,Premium,,27.5,25.5,-0.07272727272727275,False
6680,CUST00261,Jira,Closed,High,Standard,2.0,19.0,19.0,0.0,False
6681,CUST02818,Jira,Pending Customer Response,Critical,Premium,,29.5,26.5,-0.10169491525423724,False
6682,CUST04858,Loom,Pending Customer Response,High,Free,,7.0,7.0,0.0,False
6683,CUST02906,Bitbucket,Closed,High,Standard,1.0,14.5,12.0,-0.1724137931034483,False
6684,CUST02630,Confluence,Open,Medium,Standard,,21.5,23.0,0.06976744186046502,False
6685,CUST05073,Trello,Open,Critical,Premium,,14.5,8.0,-0.4482758620689655,True
6686,CUST01968,Loom,Closed,Critical,Free,5.0,10.5,12.0,0.1428571428571428,False
6687,CUST03922,Bitbucket,Closed,Medium,Enterprise,2.0,16.0,16.0,0.0,False
6688,CUST08290,Jira,Pending Customer Response,Low,Standard,,25.0,21.0,-0.16000000000000003,False
6689,CUST01177,Loom,Closed,Low,Enterprise,5.0,25.0,23.0,-0.07999999999999996,False
6690,CUST05156,Jira,Closed,Low,Standard,1.0,20.0,19.0,-0.050000000000000044,False
6691,CUST07354,Confluence,Closed,High,Premium,3.0,7.0,7.0,0.0,False
6692,CUST03207,Bitbucket,Pending Customer Response,High,Standard,,25.5,30.5,0.196078431372549,False
6693,CUST06638,Jira,Open,Low,Premium,,11.0,18.0,0.6363636363636365,False
6694,CUST00721,Confluence,Pending Customer Response,Low,Standard,,14.5,13.0,-0.10344827586206895,False
6695,CUST00588,Bitbucket,Pending Customer Response,Critical,Premium,,11.5,8.5,-0.26086956521739135,True
6696,CUST05642,Jira,Closed,High,Standard,2.0,21.5,24.0,0.11627906976744184,False
6697,CUST01280,Jira,Pending Customer Response,High,Standard,,34.5,36.5,0.05797101449275366,False
6698,CUST02525,Confluence,Pending Customer Response,High,Premium,,35.0,35.5,0.014285714285714235,False
6699,CUST03839,Loom,Pending Customer Response,Low,Enterprise,,30.0,29.5,-0.01666666666666672,False
6700,CUST02907,Loom,Closed,Critical,Premium,2.0,21.0,22.5,0.0714285714285714,False
6701,CUST03870,Confluence,Open,Low,Standard,,11.0,10.5,-0.045454545454545414,False
6702,CUST06086,Bitbucket,Closed,Low,Premium,5.0,12.5,15.5,0.24,False
6703,CUST06711,Loom,Open,Critical,Standard,,15.5,12.0,-0.22580645161290325,True
6704,CUST03638,Confluence,Open,Medium,Standard,,10.5,13.5,0.2857142857142858,False
6705,CUST06793,Loom,Pending Customer Response,Medium,Standard,,13.0,13.5,0.03846153846153855,False
6706,CUST07103,Loom,Closed,Low,Enterprise,2.0,24.5,20.5,-0.16326530612244894,False
6707,CUST04537,Jira,Open,Critical,Standard,,25.5,19.0,-0.2549019607843137,True
6708,CUST03216,Loom,Closed,High,Free,2.0,5.0,8.5,0.7,False
6709,CUST07906,Loom,Closed,Medium,Enterprise,1.0,11.0,9.0,-0.18181818181818177,False
6710,CUST01742,Jira,Open,Low,Premium,,26.0,26.5,0.019230769230769162,False
6711,CUST02194,Confluence,Closed,Medium,Standard,3.0,13.5,15.5,0.14814814814814814,False
6712,CUST07839,Confluence,Closed,Medium,Premium,5.0,9.0,7.0,-0.2222222222222222,True
6713,CUST07085,Trello,Pending Customer Response,Medium,Standard,,19.0,21.0,0.10526315789473695,False
6714,CUST00910,Bitbucket,Closed,Critical,Standard,4.0,24.5,22.0,-0.10204081632653061,False
6715,CUST00640,Confluence,Open,High,Standard,,12.0,13.0,0.08333333333333326,False
6716,CUST06580,Jira,Closed,High,Free,2.0,19.5,9.0,-0.5384615384615384,True
6717,CUST07015,Confluence,Open,Medium,Standard,,11.0,14.5,0.3181818181818181,False
6718,CUST01056,Loom,Open,Medium,Premium,,19.0,20.5,0.07894736842105265,False
6719,CUST07333,Loom,Open,Critical,Premium,,4.5,7.0,0.5555555555555556,False
6720,CUST05792,Confluence,Pending Customer Response,Low,Standard,,20.0,24.0,0.19999999999999996,False
6721,CUST01749,Loom,Pending Customer Response,Low,Free,,6.5,4.0,-0.3846153846153846,True
6722,CUST01353,Jira,Pending Customer Response,Medium,Premium,,24.0,19.0,-0.20833333333333337,True
6723,CUST00392,Confluence,Closed,Medium,Standard,2.0,16.5,10.5,-0.36363636363636365,True
6724,CUST02483,Bitbucket,Pending Customer Response,High,Premium,,44.0,45.5,0.03409090909090917,False
6725,CUST00587,Loom,Open,High,Standard,,11.5,12.5,0.08695652173913038,False
6726,CUST02868,Confluence,Pending Customer Response,Medium,Standard,,11.0,7.5,-0.31818181818181823,True
6727,CUST07094,Trello,Closed,Medium,Free,1.0,19.0,19.5,0.026315789473684292,False
6728,CUST04125,Trello,Pending Customer Response,High,Premium,,16.5,17.0,0.030303030303030276,False
6729,CUST00771,Trello,Closed,Critical,Enterprise,2.0,26.0,22.5,-0.13461538461538458,False
6730,CUST07713,Loom,Pending Customer Response,Critical,Standard,,5.5,8.0,0.4545454545454546,False
6731,CUST07092,Bitbucket,Open,Medium,Standard,,33.0,26.0,-0.21212121212121215,True
6732,CUST02913,Jira,Closed,Low,Premium,4.0,15.5,10.5,-0.32258064516129037,True
6733,CUST06368,Jira,Open,Low,Enterprise,,23.0,16.5,-0.28260869565217395,True
6734,CUST07837,Trello,Pending Customer Response,Medium,Premium,,15.0,6.5,-0.5666666666666667,True
6735,CUST05035,Bitbucket,Open,High,Premium,,28.5,26.5,-0.07017543859649122,False
6736,CUST07579,Confluence,Open,High,Premium,,21.0,23.5,0.11904761904761907,False
6737,CUST01407,Jira,Closed,Low,Premium,1.0,27.5,27.0,-0.018181818181818188,False
6738,CUST00946,Jira,Closed,High,Premium,2.0,46.0,39.0,-0.15217391304347827,False
6739,CUST01265,Jira,Closed,Medium,Free,5.0,7.5,13.5,0.8,False
6740,CUST01871,Loom,Closed,Low,Free,1.0,11.5,10.5,-0.08695652173913049,False
6741,CUST02252,Bitbucket,Closed,High,Standard,2.0,13.5,12.0,-0.11111111111111116,False
6742,CUST02968,Confluence,Open,Critical,Standard,,40.0,42.0,0.050000000000000044,False
6743,CUST04913,Loom,Pending Customer Response,Critical,Free,,3.0,7.5,1.5,False
6744,CUST03759,Jira,Open,Critical,Free,,11.0,4.0,-0.6363636363636364,True
6745,CUST05398,Confluence,Pending Customer Response,Low,Enterprise,,25.0,25.0,0.0,False
6746,CUST03661,Trello,Closed,Medium,Standard,3.0,5.0,5.5,0.10000000000000009,False
6747,CUST06302,Trello,Open,Critical,Standard,,31.0,34.0,0.09677419354838701,False
6748,CUST05800,Loom,Pending Customer Response,Low,Free,,2.0,4.5,1.25,False
6749,CUST05045,Trello,Pending Customer Response,Low,Standard,,12.5,10.0,-0.19999999999999996,False
6750,CUST05258,Confluence,Closed,Medium,Free,4.0,14.5,14.0,-0.03448275862068961,False
6751,CUST04193,Bitbucket,Pending Customer Response,High,Standard,,16.5,19.5,0.18181818181818188,False
6752,CUST03530,Confluence,Open,Low,Standard,,31.5,31.5,0.0,False
6753,CUST07732,Confluence,Pending Customer Response,Medium,Premium,,14.0,12.0,-0.1428571428571429,False
6754,CUST00628,Loom,Closed,Critical,Standard,1.0,8.0,9.5,0.1875,False
6755,CUST05683,Loom,Open,Medium,Premium,,20.5,19.0,-0.07317073170731703,False
6756,CUST05441,Bitbucket,Open,Low,Premium,,21.0,19.5,-0.0714285714285714,False
6757,CUST02516,Bitbucket,Pending Customer Response,Low,Enterprise,,22.5,30.5,0.3555555555555556,False
6758,CUST03085,Loom,Open,Medium,Standard,,6.5,4.0,-0.3846153846153846,True
6759,CUST06514,Loom,Pending Customer Response,High,Premium,,14.5,14.5,0.0,False
6760,CUST06920,Bitbucket,Closed,High,Free,5.0,15.0,9.5,-0.3666666666666667,True
6761,CUST04030,Trello,Pending Customer Response,Low,Premium,,13.5,18.0,0.33333333333333326,False
6762,CUST05602,Trello,Pending Customer Response,Low,Free,,6.5,15.0,1.3076923076923075,False
6763,CUST03524,Bitbucket,Pending Customer Response,Medium,Standard,,13.0,8.5,-0.34615384615384615,True
6764,CUST00831,Jira,Closed,Critical,Premium,3.0,40.5,33.5,-0.1728395061728395,False
6765,CUST01646,Confluence,Open,Critical,Free,,16.5,26.0,0.5757575757575757,False
6766,CUST06629,Trello,Closed,High,Standard,3.0,14.0,15.0,0.0714285714285714,False
6767,CUST07329,Loom,Pending Customer Response,Critical,Standard,,4.5,6.0,0.33333333333333326,False
6768,CUST01614,Bitbucket,Open,High,Standard,,41.5,37.5,-0.09638554216867468,False
6769,CUST03727,Jira,Closed,High,Premium,4.0,22.5,22.0,-0.022222222222222254,False
6770,CUST07793,Jira,Open,Critical,Premium,,16.0,15.5,-0.03125,False
6771,CUST07584,Confluence,Open,Critical,Free,,10.5,8.0,-0.23809523809523814,True
6772,CUST03602,Confluence,Pending Customer Response,Medium,Standard,,16.5,20.0,0.21212121212121215,False
6773,CUST04165,Loom,Pending Customer Response,Low,Premium,,14.5,13.5,-0.06896551724137934,False
6774,CUST02418,Confluence,Closed,Medium,Free,2.0,13.0,9.5,-0.2692307692307693,True
6775,CUST04521,Confluence,Closed,Medium,Enterprise,5.0,10.5,7.5,-0.2857142857142857,True
6776,CUST01489,Trello,Pending Customer Response,Critical,Standard,,10.0,10.5,0.050000000000000044,False
6777,CUST00977,Loom,Pending Customer Response,Low,Standard,,11.5,10.0,-0.13043478260869568,False
6778,CUST03428,Confluence,Closed,Low,Free,2.0,10.5,7.0,-0.33333333333333337,True
6779,CUST02718,Jira,Open,Low,Standard,,9.0,14.0,0.5555555555555556,False
6780,CUST04748,Bitbucket,Closed,Medium,Premium,4.0,18.5,16.5,-0.10810810810810811,False
6781,CUST04416,Trello,Pending Customer Response,High,Standard,,14.0,15.5,0.1071428571428572,False
6782,CUST05680,Jira,Open,Medium,Premium,,13.5,12.5,-0.07407407407407407,False
6783,CUST04558,Confluence,Pending Customer Response,Critical,Standard,,12.0,10.5,-0.125,False
6784,CUST03482,Loom,Closed,Low,Free,4.0,9.0,11.0,0.22222222222222232,False
6785,CUST04677,Confluence,Closed,High,Standard,3.0,17.0,18.0,0.05882352941176472,False
6786,CUST01106,Loom,Closed,Medium,Free,5.0,14.0,12.5,-0.1071428571428571,False
6787,CUST06673,Confluence,Open,High,Enterprise,,14.0,12.5,-0.1071428571428571,False
6788,CUST02269,Jira,Pending Customer Response,Medium,Enterprise,,25.5,25.5,0.0,False
6789,CUST02711,Bitbucket,Open,Low,Premium,,28.5,32.0,0.12280701754385959,False
6790,CUST02208,Confluence,Open,Medium,Free,,7.5,5.0,-0.33333333333333337,True
6791,CUST01498,Loom,Closed,High,Enterprise,1.0,23.0,25.5,0.10869565217391308,False
6792,CUST03097,Confluence,Open,Low,Enterprise,,24.0,18.0,-0.25,True
6793,CUST04830,Bitbucket,Open,Critical,Standard,,26.0,26.5,0.019230769230769162,False
6794,CUST03753,Bitbucket,Closed,Critical,Premium,2.0,10.5,7.5,-0.2857142857142857,True
6795,CUST07889,Trello,Open,Low,Standard,,15.5,9.5,-0.3870967741935484,True
6796,CUST03646,Trello,Open,Critical,Free,,7.0,7.0,0.0,False
6797,CUST08234,Jira,Pending Customer Response,Low,Premium,,19.5,16.5,-0.15384615384615385,False
6798,CUST06969,Confluence,Open,Critical,Free,,10.5,11.5,0.09523809523809534,False
6799,CUST01988,Jira,Pending Customer Response,High,Premium,,11.5,16.0,0.3913043478260869,False
6800,CUST07239,Confluence,Pending Customer Response,Low,Standard,,6.0,5.0,-0.16666666666666663,False
6801,CUST04967,Confluence,Pending Customer Response,Medium,Enterprise,,19.5,16.5,-0.15384615384615385,False
6802,CUST03572,Loom,Open,Medium,Premium,,14.0,15.0,0.0714285714285714,False
6803,CUST01206,Bitbucket,Open,Low,Standard,,10.0,12.0,0.19999999999999996,False
6804,CUST07478,Jira,Open,Medium,Free,,19.0,17.0,-0.10526315789473684,False
6805,CUST01294,Trello,Open,Critical,Standard,,15.5,16.5,0.06451612903225801,False
6806,CUST05308,Confluence,Pending Customer Response,Low,Standard,,11.5,10.5,-0.08695652173913049,False
6807,CUST02244,Bitbucket,Pending Customer Response,Low,Standard,,14.5,4.0,-0.7241379310344828,True
6808,CUST01269,Loom,Open,Low,Free,,4.5,9.0,1.0,False
6809,CUST06080,Bitbucket,Open,Critical,Standard,,7.5,9.5,0.2666666666666666,False
6810,CUST04562,Loom,Open,High,Standard,,13.5,9.0,-0.33333333333333337,True
6811,CUST02157,Bitbucket,Pending Customer Response,High,Standard,,12.0,10.0,-0.16666666666666663,False
6812,CUST01900,Jira,Open,Critical,Premium,,26.0,25.0,-0.038461538461538436,False
6813,CUST00105,Trello,Closed,Critical,Free,3.0,21.0,17.5,-0.16666666666666663,False
6814,CUST03595,Loom,Pending Customer Response,Low,Premium,,12.0,11.5,-0.04166666666666663,False
6815,CUST00435,Confluence,Closed,High,Free,2.0,16.0,14.0,-0.125,False
6816,CUST06829,Confluence,Closed,High,Free,1.0,16.0,14.5,-0.09375,False
6817,CUST06627,Jira,Closed,Low,Premium,3.0,12.5,16.5,0.32000000000000006,False
6818,CUST07113,Confluence,Open,Critical,Free,,9.5,11.0,0.1578947368421053,False
6819,CUST02488,Loom,Open,Critical,Standard,,13.5,13.0,-0.03703703703703709,False
6820,CUST06271,Jira,Pending Customer Response,High,Premium,,11.0,10.0,-0.09090909090909094,False
6821,CUST07232,Trello,Closed,Medium,Standard,4.0,26.5,27.5,0.037735849056603765,False
6822,CUST03898,Loom,Open,Low,Enterprise,,19.5,20.5,0.05128205128205132,False
6823,CUST04597,Bitbucket,Closed,Medium,Free,3.0,7.0,11.0,0.5714285714285714,False
6824,CUST02024,Trello,Closed,High,Free,1.0,8.5,9.0,0.05882352941176472,False
6825,CUST00624,Confluence,Pending Customer Response,Critical,Premium,,16.5,16.0,-0.030303030303030276,False
6826,CUST07802,Confluence,Open,Critical,Standard,,19.0,21.5,0.13157894736842102,False
6827,CUST07446,Trello,Pending Customer Response,Medium,Premium,,21.5,24.0,0.11627906976744184,False
6828,CUST01050,Confluence,Pending Customer Response,Medium,Free,,12.0,17.5,0.45833333333333326,False
6829,CUST03149,Loom,Closed,High,Standard,1.0,13.0,13.0,0.0,False
6830,CUST07874,Confluence,Closed,Low,Enterprise,1.0,19.0,17.0,-0.10526315789473684,False
6831,CUST05972,Confluence,Pending Customer Response,Medium,Free,,29.5,31.5,0.06779661016949157,False
6832,CUST03660,Confluence,Pending Customer Response,High,Premium,,36.5,39.5,0.08219178082191791,False
6833,CUST05193,Confluence,Closed,High,Premium,5.0,30.5,33.0,0.08196721311475419,False
6834,CUST01180,Jira,Open,Critical,Standard,,29.5,27.0,-0.0847457627118644,False
6835,CUST00489,Bitbucket,Closed,Critical,Free,4.0,15.0,14.5,-0.033333333333333326,False
6836,CUST00326,Confluence,Open,High,Standard,,48.0,45.0,-0.0625,False
6837,CUST02883,Jira,Open,High,Premium,,37.5,42.5,0.1333333333333333,False
6838,CUST07443,Jira,Closed,Low,Premium,1.0,14.0,15.0,0.0714285714285714,False
6839,CUST02834,Confluence,Pending Customer Response,Medium,Premium,,14.5,15.5,0.06896551724137923,False
6840,CUST01675,Trello,Closed,High,Premium,1.0,42.5,37.0,-0.12941176470588234,False
6841,CUST01824,Bitbucket,Open,Low,Premium,,27.5,27.5,0.0,False
6842,CUST00412,Loom,Pending Customer Response,High,Free,,2.0,6.0,2.0,False
6843,CUST00157,Trello,Open,Critical,Premium,,15.0,18.0,0.19999999999999996,False
6844,CUST02591,Bitbucket,Pending Customer Response,Critical,Enterprise,,11.5,10.5,-0.08695652173913049,False
6845,CUST08221,Bitbucket,Open,Low,Free,,13.5,12.5,-0.07407407407407407,False
6846,CUST07057,Confluence,Closed,High,Standard,1.0,11.0,12.5,0.13636363636363646,False
6847,CUST01413,Loom,Open,Critical,Premium,,36.5,33.0,-0.09589041095890416,False
6848,CUST02759,Loom,Closed,High,Standard,4.0,11.0,10.5,-0.045454545454545414,False
6849,CUST05370,Trello,Open,Critical,Standard,,20.0,21.5,0.07499999999999996,False
6850,CUST06206,Trello,Pending Customer Response,Critical,Premium,,12.5,11.5,-0.07999999999999996,False
6851,CUST04911,Trello,Pending Customer Response,High,Enterprise,,17.5,19.0,0.08571428571428563,False
6852,CUST05647,Bitbucket,Pending Customer Response,High,Standard,,27.0,28.5,0.05555555555555558,False
